concello;objectid;ua_teselas;ua_tesel_1;ua;hectares;grupoua;shape_leng;tabla_anex;tabla_an_1;cobertura;cod_tipo;codanexoi;cod_anexoi;p;anexoi_gal;shape_leng.1;Unnamed: 17
Valadouro; O;102583;69453;ES1120015.2326;UA270;542.9969564;UA200;39342.73831;102650;ES1120015.2326;5;P;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;39342.73831
Valadouro; O;102584;69453;ES1120015.2326;UA270;542.9969564;UA200;39342.73831;102663;ES1120015.2326;1;S;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;39342.73831
Valadouro; O;102585;69453;ES1120015.2326;UA270;542.9969564;UA200;39342.73831;102662;ES1120015.2326;1;S;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;39342.73831
Valadouro; O;102586;69453;ES1120015.2326;UA270;542.9969564;UA200;39342.73831;102661;ES1120015.2326;1;S;8230;8230;;Rochedos silíceos con vexetación pioneira;39342.73831
Valadouro; O;102587;69453;ES1120015.2326;UA270;542.9969564;UA200;39342.73831;102660;ES1120015.2326;1;S;4030;4030;;Queirogais secos europeos;39342.73831
Valadouro; O;102588;69453;ES1120015.2326;UA270;542.9969564;UA200;39342.73831;102659;ES1120015.2326;1;V;3160;3160;;Lagos e charcas distróficos naturais;39342.73831
Valadouro; O;102589;69453;ES1120015.2326;UA270;542.9969564;UA200;39342.73831;102657;ES1120015.2326;1;V;7110*;7110;X;Turbeiras altas activas;39342.73831
Valadouro; O;102590;69453;ES1120015.2326;UA270;542.9969564;UA200;39342.73831;102656;ES1120015.2326;1;V;7110*;7110;X;Turbeiras altas activas;39342.73831
Valadouro; O;102591;69453;ES1120015.2326;UA270;542.9969564;UA200;39342.73831;102655;ES1120015.2326;1;V;7110*;7110;X;Turbeiras altas activas;39342.73831
Valadouro; O;102592;69453;ES1120015.2326;UA270;542.9969564;UA200;39342.73831;102654;ES1120015.2326;1;V;6230*;6230;X;Formacións herbáceas con Nardus;39342.73831
Valadouro; O;102593;69453;ES1120015.2326;UA270;542.9969564;UA200;39342.73831;102653;ES1120015.2326;1;V;7110*;7110;X;Turbeiras altas activas;39342.73831
Valadouro; O;102594;69453;ES1120015.2326;UA270;542.9969564;UA200;39342.73831;102651;ES1120015.2326;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;39342.73831
Valadouro; O;102595;69453;ES1120015.2326;UA270;542.9969564;UA200;39342.73831;102652;ES1120015.2326;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;39342.73831
Valadouro; O;102878;69461;ES1120015.2429;UA270;550.2990535;UA200;48593.23296;102957;ES1120015.2429;1;S;8230;8230;;Rochedos silíceos con vexetación pioneira;48593.23296
Valadouro; O;102879;69461;ES1120015.2429;UA270;550.2990535;UA200;48593.23296;102958;ES1120015.2429;1;S;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;48593.23296
Valadouro; O;102880;69461;ES1120015.2429;UA270;550.2990535;UA200;48593.23296;102956;ES1120015.2429;1;S;4030;4030;;Queirogais secos europeos;48593.23296
Valadouro; O;102881;69461;ES1120015.2429;UA270;550.2990535;UA200;48593.23296;102955;ES1120015.2429;1;V;3160;3160;;Lagos e charcas distróficos naturais;48593.23296
Valadouro; O;102882;69461;ES1120015.2429;UA270;550.2990535;UA200;48593.23296;102954;ES1120015.2429;1;V;7140;7140;;Turbeiras de transición e inllós;48593.23296
Valadouro; O;102883;69461;ES1120015.2429;UA270;550.2990535;UA200;48593.23296;102953;ES1120015.2429;1;V;7110*;7110;X;Turbeiras altas activas;48593.23296
Valadouro; O;102884;69461;ES1120015.2429;UA270;550.2990535;UA200;48593.23296;102951;ES1120015.2429;1;V;7110*;7110;X;Turbeiras altas activas;48593.23296
Valadouro; O;102885;69461;ES1120015.2429;UA270;550.2990535;UA200;48593.23296;102950;ES1120015.2429;1;V;6230*;6230;X;Formacións herbáceas con Nardus;48593.23296
Valadouro; O;102886;69461;ES1120015.2429;UA270;550.2990535;UA200;48593.23296;102949;ES1120015.2429;1;V;7110*;7110;X;Turbeiras altas activas;48593.23296
Valadouro; O;102887;69461;ES1120015.2429;UA270;550.2990535;UA200;48593.23296;102948;ES1120015.2429;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;48593.23296
Valadouro; O;102888;69461;ES1120015.2429;UA270;550.2990535;UA200;48593.23296;102959;ES1120015.2429;1;S;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;48593.23296
Valadouro; O;102889;69461;ES1120015.2429;UA270;550.2990535;UA200;48593.23296;102947;ES1120015.2429;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;48593.23296
Valadouro; O;102890;69461;ES1120015.2429;UA270;550.2990535;UA200;48593.23296;102946;ES1120015.2429;5;P;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;48593.23296
Valadouro; O;102891;69461;ES1120015.2429;UA270;550.2990535;UA200;48593.23296;102952;ES1120015.2429;1;V;7110*;7110;X;Turbeiras altas activas;48593.23296
Valadouro; O;102923;69919;ES1120015.2446;UA230;2232.594149;UA200;178365.2656;102991;ES1120015.2446;5;P;7130*;7130;X;Turbeiras de cobertor (* para turbeiras activas);178365.2656
Valadouro; O;102924;69919;ES1120015.2446;UA230;2232.594149;UA200;178365.2656;102992;ES1120015.2446;1;V;3160;3160;;Lagos e charcas distróficos naturais;178365.2656
Valadouro; O;102939;69336;ES1120015.2460;UA270;7.338021401;UA200;3033.890258;103009;ES1120015.2460;1;V;6230*;6230;X;Formacións herbáceas con Nardus;3033.890258
Valadouro; O;102940;69336;ES1120015.2460;UA270;7.338021401;UA200;3033.890258;103007;ES1120015.2460;5;P;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;3033.890258
Valadouro; O;102941;69336;ES1120015.2460;UA270;7.338021401;UA200;3033.890258;103008;ES1120015.2460;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;3033.890258
Valadouro; O;103087;67927;ES1120015.2504;UA220;1.349973029;UA200;19281.93048;103157;ES1120015.2504;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;19281.93048
Valadouro; O;103088;67927;ES1120015.2504;UA220;1.349973029;UA200;19281.93048;103156;ES1120015.2504;1;V;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;19281.93048
Valadouro; O;103089;67927;ES1120015.2504;UA220;1.349973029;UA200;19281.93048;103155;ES1120015.2504;5;P;3260;3260;;Ríos dos pisos basal a montano;19281.93048
Valadouro; O;103099;68880;ES1120015.2508;UA220;2.877183467;UA200;41097.92401;103167;ES1120015.2508;5;P;3260;3260;;Ríos dos pisos basal a montano;41097.92401
Valadouro; O;103100;68880;ES1120015.2508;UA220;2.877183467;UA200;41097.92401;103168;ES1120015.2508;1;V;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;41097.92401
Valadouro; O;103101;68880;ES1120015.2508;UA220;2.877183467;UA200;41097.92401;103169;ES1120015.2508;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;41097.92401
Valadouro; O;104003;68445;ES1120015.2736;UA631;84.10926916;UA600;5900.940414;104071;ES1120015.2736;1;S;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;5900.940414
Valadouro; O;104370;69035;ES1120015.2927;UA230;16.41289146;UA200;1863.820564;104439;ES1120015.2927;1;V;3160;3160;;Lagos e charcas distróficos naturais;1863.820564
Valadouro; O;104371;69035;ES1120015.2927;UA230;16.41289146;UA200;1863.820564;104438;ES1120015.2927;5;P;7130*;7130;X;Turbeiras de cobertor (* para turbeiras activas);1863.820564
