concello;objectid;ua_teselas;ua_tesel_1;ua;hectares;grupoua;shape_leng;tabla_anex;tabla_an_1;cobertura;cod_tipo;codanexoi;cod_anexoi;p;anexoi_gal;shape_leng.1;Unnamed: 17
Capela; A;29244;25185;ES1110013.0359;UA240;12.7750445;UA200;8476.617985;29311;ES1110013.0359;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;8476.617985
Capela; A;29245;25185;ES1110013.0359;UA240;12.7750445;UA200;8476.617985;29310;ES1110013.0359;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;8476.617985
Capela; A;29246;25185;ES1110013.0359;UA240;12.7750445;UA200;8476.617985;29309;ES1110013.0359;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;8476.617985
Capela; A;29247;25185;ES1110013.0359;UA240;12.7750445;UA200;8476.617985;29308;ES1110013.0359;5;P;7110*;7110;X;Turbeiras altas activas;8476.617985
Capela; A;29248;25185;ES1110013.0359;UA240;12.7750445;UA200;8476.617985;29312;ES1110013.0359;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;8476.617985
Capela; A;29249;25185;ES1110013.0359;UA240;12.7750445;UA200;8476.617985;29317;ES1110013.0359;1;V;3160;3160;;Lagos e charcas distróficos naturais;8476.617985
Capela; A;29292;25748;ES1110013.0372;UA532;19.18171374;UA500;3417.339467;29363;ES1110013.0372;1;S;6410;6410;;Prados con Molinia;3417.339467
Capela; A;29293;25748;ES1110013.0372;UA532;19.18171374;UA500;3417.339467;29364;ES1110013.0372;1;S;4030;4030;;Queirogais secos europeos;3417.339467
Capela; A;29294;25748;ES1110013.0372;UA532;19.18171374;UA500;3417.339467;29361;ES1110013.0372;1;S;3260;3260;;Ríos dos pisos basal a montano;3417.339467
Capela; A;29295;25748;ES1110013.0372;UA532;19.18171374;UA500;3417.339467;29360;ES1110013.0372;3;V;6510;6510;;Prados de sega de baixa altitude;3417.339467
Capela; A;29296;25748;ES1110013.0372;UA532;19.18171374;UA500;3417.339467;29362;ES1110013.0372;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;3417.339467
Capela; A;29303;25739;ES1110013.0377;UA320;6.69755447;UA300;2826.733066;29372;ES1110013.0377;1;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;2826.733066
Capela; A;29304;25739;ES1110013.0377;UA320;6.69755447;UA300;2826.733066;29376;ES1110013.0377;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;2826.733066
Capela; A;29305;25739;ES1110013.0377;UA320;6.69755447;UA300;2826.733066;29375;ES1110013.0377;1;S;3260;3260;;Ríos dos pisos basal a montano;2826.733066
Capela; A;29306;25739;ES1110013.0377;UA320;6.69755447;UA300;2826.733066;29373;ES1110013.0377;1;V;4030;4030;;Queirogais secos europeos;2826.733066
Capela; A;29307;25739;ES1110013.0377;UA320;6.69755447;UA300;2826.733066;29371;ES1110013.0377;1;V;8230;8230;;Rochedos silíceos con vexetación pioneira;2826.733066
Capela; A;29308;25739;ES1110013.0377;UA320;6.69755447;UA300;2826.733066;29374;ES1110013.0377;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;2826.733066
Capela; A;29309;25810;ES1110013.0378;UA270;554.1460669;UA200;32090.9651;29385;ES1110013.0378;1;V;3160;3160;;Lagos e charcas distróficos naturais;32090.9651
Capela; A;29310;25810;ES1110013.0378;UA270;554.1460669;UA200;32090.9651;29377;ES1110013.0378;5;P;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;32090.9651
Capela; A;29311;25810;ES1110013.0378;UA270;554.1460669;UA200;32090.9651;29389;ES1110013.0378;1;S;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;32090.9651
Capela; A;29312;25810;ES1110013.0378;UA270;554.1460669;UA200;32090.9651;29390;ES1110013.0378;1;S;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;32090.9651
Capela; A;29313;25810;ES1110013.0378;UA270;554.1460669;UA200;32090.9651;29388;ES1110013.0378;1;S;8230;8230;;Rochedos silíceos con vexetación pioneira;32090.9651
Capela; A;29314;25810;ES1110013.0378;UA270;554.1460669;UA200;32090.9651;29387;ES1110013.0378;1;S;3260;3260;;Ríos dos pisos basal a montano;32090.9651
Capela; A;29315;25810;ES1110013.0378;UA270;554.1460669;UA200;32090.9651;29386;ES1110013.0378;1;V;7120;7120;;Turbeiras altas degradadas;32090.9651
Capela; A;29316;25810;ES1110013.0378;UA270;554.1460669;UA200;32090.9651;29384;ES1110013.0378;1;V;3130;3130;;Augas oligotróficas ou mesotróficas;32090.9651
Capela; A;29317;25810;ES1110013.0378;UA270;554.1460669;UA200;32090.9651;29383;ES1110013.0378;1;V;7140;7140;;Turbeiras de transición e inllós;32090.9651
Capela; A;29318;25810;ES1110013.0378;UA270;554.1460669;UA200;32090.9651;29382;ES1110013.0378;1;V;7110*;7110;X;Turbeiras altas activas;32090.9651
Capela; A;29319;25810;ES1110013.0378;UA270;554.1460669;UA200;32090.9651;29381;ES1110013.0378;1;V;6410;6410;;Prados con Molinia;32090.9651
Capela; A;29320;25810;ES1110013.0378;UA270;554.1460669;UA200;32090.9651;29380;ES1110013.0378;1;V;6230*;6230;X;Formacións herbáceas con Nardus;32090.9651
Capela; A;29321;25810;ES1110013.0378;UA270;554.1460669;UA200;32090.9651;29378;ES1110013.0378;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;32090.9651
Capela; A;29322;25810;ES1110013.0378;UA270;554.1460669;UA200;32090.9651;29379;ES1110013.0378;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;32090.9651
Capela; A;30449;25744;ES1110013.0903;UA532;13.35492014;UA500;2538.326546;30517;ES1110013.0903;3;V;6510;6510;;Prados de sega de baixa altitude;2538.326546
Capela; A;30450;25744;ES1110013.0903;UA532;13.35492014;UA500;2538.326546;30518;ES1110013.0903;1;S;3260;3260;;Ríos dos pisos basal a montano;2538.326546
Capela; A;30451;25744;ES1110013.0903;UA532;13.35492014;UA500;2538.326546;30519;ES1110013.0903;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;2538.326546
Capela; A;30452;25744;ES1110013.0903;UA532;13.35492014;UA500;2538.326546;30520;ES1110013.0903;1;S;6410;6410;;Prados con Molinia;2538.326546
Capela; A;30453;25744;ES1110013.0903;UA532;13.35492014;UA500;2538.326546;30521;ES1110013.0903;1;S;4030;4030;;Queirogais secos europeos;2538.326546
Capela; A;30454;25745;ES1110013.0904;UA532;46.58226878;UA500;6657.104689;30522;ES1110013.0904;3;V;6510;6510;;Prados de sega de baixa altitude;6657.104689
Capela; A;30455;25745;ES1110013.0904;UA532;46.58226878;UA500;6657.104689;30523;ES1110013.0904;1;S;3260;3260;;Ríos dos pisos basal a montano;6657.104689
Capela; A;30456;25745;ES1110013.0904;UA532;46.58226878;UA500;6657.104689;30524;ES1110013.0904;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;6657.104689
Capela; A;30457;25745;ES1110013.0904;UA532;46.58226878;UA500;6657.104689;30525;ES1110013.0904;1;S;6410;6410;;Prados con Molinia;6657.104689
Capela; A;30458;25745;ES1110013.0904;UA532;46.58226878;UA500;6657.104689;30526;ES1110013.0904;1;S;4030;4030;;Queirogais secos europeos;6657.104689
Capela; A;30468;25758;ES1110013.0908;UA631;12.2163906;UA600;3937.447028;30536;ES1110013.0908;1;S;4030;4030;;Queirogais secos europeos;3937.447028
Capela; A;30469;25758;ES1110013.0908;UA631;12.2163906;UA600;3937.447028;30537;ES1110013.0908;2;S;9230;9230;;Carballeiras galaico-portugueses con Quercus robur e Q. pyrenaica;3937.447028
Capela; A;30537;24826;ES1110013.0923;UA220;1.142360086;UA200;5723.358182;30605;ES1110013.0923;5;P;3260;3260;;Ríos dos pisos basal a montano;5723.358182
Capela; A;30538;24826;ES1110013.0923;UA220;1.142360086;UA200;5723.358182;30606;ES1110013.0923;1;V;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;5723.358182
Capela; A;30539;24826;ES1110013.0923;UA220;1.142360086;UA200;5723.358182;30607;ES1110013.0923;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;5723.358182
Capela; A;30561;24834;ES1110013.0931;UA220;0.498174304;UA200;2497.595942;30629;ES1110013.0931;5;P;3260;3260;;Ríos dos pisos basal a montano;2497.595942
Capela; A;30562;24834;ES1110013.0931;UA220;0.498174304;UA200;2497.595942;30630;ES1110013.0931;1;V;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;2497.595942
Capela; A;30563;24834;ES1110013.0931;UA220;0.498174304;UA200;2497.595942;30631;ES1110013.0931;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;2497.595942
Capela; A;30564;24835;ES1110013.0932;UA220;0.225223294;UA200;1135.389975;30632;ES1110013.0932;5;P;3260;3260;;Ríos dos pisos basal a montano;1135.389975
Capela; A;30565;24835;ES1110013.0932;UA220;0.225223294;UA200;1135.389975;30633;ES1110013.0932;1;V;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;1135.389975
Capela; A;30566;24835;ES1110013.0932;UA220;0.225223294;UA200;1135.389975;30634;ES1110013.0932;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;1135.389975
Capela; A;30591;24844;ES1110013.0941;UA220;0.139206753;UA200;704.7482899;30659;ES1110013.0941;5;P;3260;3260;;Ríos dos pisos basal a montano;704.7482899
Capela; A;30592;24844;ES1110013.0941;UA220;0.139206753;UA200;704.7482899;30660;ES1110013.0941;1;V;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;704.7482899
Capela; A;30593;24844;ES1110013.0941;UA220;0.139206753;UA200;704.7482899;30661;ES1110013.0941;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;704.7482899
Capela; A;30594;25747;ES1110013.0942;UA220;1.19215154;UA200;3003.463048;30662;ES1110013.0942;5;P;3260;3260;;Ríos dos pisos basal a montano;3003.463048
Capela; A;30595;25747;ES1110013.0942;UA220;1.19215154;UA200;3003.463048;30663;ES1110013.0942;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;3003.463048
Capela; A;30610;25746;ES1110013.0949;UA260;0.629530618;UA200;2248.223178;30678;ES1110013.0949;5;P;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;2248.223178
Capela; A;30611;25746;ES1110013.0949;UA260;0.629530618;UA200;2248.223178;30679;ES1110013.0949;1;V;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;2248.223178
Capela; A;30612;25749;ES1110013.0950;UA260;0.266161398;UA200;980.4223425;30680;ES1110013.0950;5;P;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;980.4223425
Capela; A;30613;25749;ES1110013.0950;UA260;0.266161398;UA200;980.4223425;30681;ES1110013.0950;1;V;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;980.4223425
Capela; A;30614;25813;ES1110013.0956;UA532;43.31822722;UA500;5109.38043;30686;ES1110013.0956;1;S;4030;4030;;Queirogais secos europeos;5109.38043
Capela; A;30615;25813;ES1110013.0956;UA532;43.31822722;UA500;5109.38043;30687;ES1110013.0956;1;S;8230;8230;;Rochedos silíceos con vexetación pioneira;5109.38043
Capela; A;30616;25813;ES1110013.0956;UA532;43.31822722;UA500;5109.38043;30685;ES1110013.0956;1;S;6410;6410;;Prados con Molinia;5109.38043
Capela; A;30617;25813;ES1110013.0956;UA532;43.31822722;UA500;5109.38043;30683;ES1110013.0956;1;S;3260;3260;;Ríos dos pisos basal a montano;5109.38043
Capela; A;30618;25813;ES1110013.0956;UA532;43.31822722;UA500;5109.38043;30682;ES1110013.0956;3;V;6510;6510;;Prados de sega de baixa altitude;5109.38043
Capela; A;30619;25813;ES1110013.0956;UA532;43.31822722;UA500;5109.38043;30684;ES1110013.0956;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;5109.38043
Capela; A;30620;25813;ES1110013.0956;UA532;43.31822722;UA500;5109.38043;30688;ES1110013.0956;1;S;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;5109.38043
Capela; A;30625;25762;ES1110013.0963;UA320;3.169094789;UA300;1047.933801;30693;ES1110013.0963;2;V;8230;8230;;Rochedos silíceos con vexetación pioneira;1047.933801
Capela; A;30626;25762;ES1110013.0963;UA320;3.169094789;UA300;1047.933801;30699;ES1110013.0963;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;1047.933801
Capela; A;30627;25762;ES1110013.0963;UA320;3.169094789;UA300;1047.933801;30698;ES1110013.0963;2;V;4030;4030;;Queirogais secos europeos;1047.933801
Capela; A;30628;25762;ES1110013.0963;UA320;3.169094789;UA300;1047.933801;30697;ES1110013.0963;4;V;4030;4030;;Queirogais secos europeos;1047.933801
Capela; A;30629;25762;ES1110013.0963;UA320;3.169094789;UA300;1047.933801;30696;ES1110013.0963;2;V;4030;4030;;Queirogais secos europeos;1047.933801
Capela; A;30630;25762;ES1110013.0963;UA320;3.169094789;UA300;1047.933801;30694;ES1110013.0963;1;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;1047.933801
Capela; A;30631;25762;ES1110013.0963;UA320;3.169094789;UA300;1047.933801;30695;ES1110013.0963;1;V;8310;8310;;Covas non explotadas polo turismo;1047.933801
Capela; A;30632;25828;ES1110013.0969;UA532;53.11745492;UA500;10491.71964;30704;ES1110013.0969;1;S;4030;4030;;Queirogais secos europeos;10491.71964
Capela; A;30633;25828;ES1110013.0969;UA532;53.11745492;UA500;10491.71964;30705;ES1110013.0969;1;S;8230;8230;;Rochedos silíceos con vexetación pioneira;10491.71964
Capela; A;30634;25828;ES1110013.0969;UA532;53.11745492;UA500;10491.71964;30703;ES1110013.0969;1;S;6410;6410;;Prados con Molinia;10491.71964
Capela; A;30635;25828;ES1110013.0969;UA532;53.11745492;UA500;10491.71964;30701;ES1110013.0969;1;S;3260;3260;;Ríos dos pisos basal a montano;10491.71964
Capela; A;30636;25828;ES1110013.0969;UA532;53.11745492;UA500;10491.71964;30700;ES1110013.0969;3;V;6510;6510;;Prados de sega de baixa altitude;10491.71964
Capela; A;30637;25828;ES1110013.0969;UA532;53.11745492;UA500;10491.71964;30706;ES1110013.0969;1;S;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;10491.71964
Capela; A;30638;25828;ES1110013.0969;UA532;53.11745492;UA500;10491.71964;30702;ES1110013.0969;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;10491.71964
Capela; A;30672;25795;ES1110013.0998;UA420;4.156355502;UA400;1446.912851;30743;ES1110013.0998;1;S;8230;8230;;Rochedos silíceos con vexetación pioneira;1446.912851
Capela; A;30673;25795;ES1110013.0998;UA420;4.156355502;UA400;1446.912851;30744;ES1110013.0998;1;S;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;1446.912851
Capela; A;30674;25795;ES1110013.0998;UA420;4.156355502;UA400;1446.912851;30742;ES1110013.0998;1;S;4030;4030;;Queirogais secos europeos;1446.912851
Capela; A;30675;25795;ES1110013.0998;UA420;4.156355502;UA400;1446.912851;30741;ES1110013.0998;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;1446.912851
Capela; A;30676;25795;ES1110013.0998;UA420;4.156355502;UA400;1446.912851;30740;ES1110013.0998;5;P;9230;9230;;Carballeiras galaico-portugueses con Quercus robur e Q. pyrenaica;1446.912851
Capela; A;30689;25792;ES1110013.1005;UA530;3.673278911;UA500;1000.889257;30757;ES1110013.1005;1;V;6510;6510;;Prados de sega de baixa altitude;1000.889257
Capela; A;30690;25792;ES1110013.1005;UA530;3.673278911;UA500;1000.889257;30758;ES1110013.1005;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;1000.889257
