concello;objectid;ua_teselas;ua_tesel_1;ua;hectares;grupoua;shape_leng;tabla_anex;tabla_an_1;cobertura;cod_tipo;codanexoi;cod_anexoi;p;anexoi_gal;shape_leng.1;Unnamed: 17
Ourol;102883;69461;ES1120015.2429;UA270;550.2990535;UA200;48593.23296;102953.0;ES1120015.2429;1;V;7110*;7110;X;Turbeiras altas activas;48593.23296;
Ourol;102884;69461;ES1120015.2429;UA270;550.2990535;UA200;48593.23296;102951.0;ES1120015.2429;1;V;7110*;7110;X;Turbeiras altas activas;48593.23296;
Ourol;102885;69461;ES1120015.2429;UA270;550.2990535;UA200;48593.23296;102950.0;ES1120015.2429;1;V;6230*;6230;X;Formacións herbáceas con Nardus;48593.23296;
Ourol;102886;69461;ES1120015.2429;UA270;550.2990535;UA200;48593.23296;102949.0;ES1120015.2429;1;V;7110*;7110;X;Turbeiras altas activas;48593.23296;
Ourol;102887;69461;ES1120015.2429;UA270;550.2990535;UA200;48593.23296;102948.0;ES1120015.2429;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;48593.23296;
Ourol;102888;69461;ES1120015.2429;UA270;550.2990535;UA200;48593.23296;102959.0;ES1120015.2429;1;S;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;48593.23296;
Ourol;102889;69461;ES1120015.2429;UA270;550.2990535;UA200;48593.23296;102947.0;ES1120015.2429;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;48593.23296;
Ourol;102890;69461;ES1120015.2429;UA270;550.2990535;UA200;48593.23296;102946.0;ES1120015.2429;5;P;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;48593.23296;
Ourol;102891;69461;ES1120015.2429;UA270;550.2990535;UA200;48593.23296;102952.0;ES1120015.2429;1;V;7110*;7110;X;Turbeiras altas activas;48593.23296;
Ourol;102923;69919;ES1120015.2446;UA230;2232.594149;UA200;178365.2656;102991.0;ES1120015.2446;5;P;7130*;7130;X;Turbeiras de cobertor (* para turbeiras activas);178365.2656;
Ourol;102924;69919;ES1120015.2446;UA230;2232.594149;UA200;178365.2656;102992.0;ES1120015.2446;1;V;3160;3160;;Lagos e charcas distróficos naturais;178365.2656;
Ourol;103093;70180;ES1120015.2506;UA220;1.723276791;UA200;24617.35272;103161.0;ES1120015.2506;5;P;3260;3260;;Ríos dos pisos basal a montano;24617.35272;
Ourol;103094;70180;ES1120015.2506;UA220;1.723276791;UA200;24617.35272;103162.0;ES1120015.2506;1;V;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;24617.35272;
Ourol;103095;70180;ES1120015.2506;UA220;1.723276791;UA200;24617.35272;103163.0;ES1120015.2506;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;24617.35272;
Ourol;103724;70161;ES1120015.2660;UA270;274.4281262;UA200;27355.98492;103799.0;ES1120015.2660;1;V;7110*;7110;X;Turbeiras altas activas;27355.98492;
Ourol;103725;70161;ES1120015.2660;UA270;274.4281262;UA200;27355.98492;103804.0;ES1120015.2660;1;S;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;27355.98492;
