concello;objectid;ua_teselas;ua_tesel_1;ua;hectares;grupoua;shape_leng;tabla_anex;tabla_an_1;cobertura;cod_tipo;codanexoi;cod_anexoi;p;anexoi_gal;shape_leng.1;Unnamed: 17
Silleda;196880;117355;ES1140008.0857;UA532;0.88007417;UA500;581.8800125;196890.0;ES1140008.0857;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;581.8800125;
Silleda;196881;117355;ES1140008.0857;UA532;0.88007417;UA500;581.8800125;196889.0;ES1140008.0857;2;V;6510;6510;;Prados de sega de baixa altitude;581.8800125;
Silleda;196882;117355;ES1140008.0857;UA532;0.88007417;UA500;581.8800125;196888.0;ES1140008.0857;2;V;6510;6510;;Prados de sega de baixa altitude;581.8800125;
Silleda;196883;117356;ES1140008.0858;UA532;0.128649775;UA500;148.9239029;196893.0;ES1140008.0858;2;V;6510;6510;;Prados de sega de baixa altitude;148.9239029;
Silleda;196884;117356;ES1140008.0858;UA532;0.128649775;UA500;148.9239029;196894.0;ES1140008.0858;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;148.9239029;
Silleda;196885;117356;ES1140008.0858;UA532;0.128649775;UA500;148.9239029;196895.0;ES1140008.0858;1;S;6410;6410;;Prados con Molinia;148.9239029;
Silleda;196886;117356;ES1140008.0858;UA532;0.128649775;UA500;148.9239029;196892.0;ES1140008.0858;2;V;6510;6510;;Prados de sega de baixa altitude;148.9239029;
Silleda;196891;117361;ES1140008.0870;UA220;0.550378864;UA200;2761.789085;196900.0;ES1140008.0870;5;P;3260;3260;;Ríos dos pisos basal a montano;2761.789085;
Silleda;196892;117361;ES1140008.0870;UA220;0.550378864;UA200;2761.789085;196901.0;ES1140008.0870;1;V;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;2761.789085;
Silleda;196893;117361;ES1140008.0870;UA220;0.550378864;UA200;2761.789085;196902.0;ES1140008.0870;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;2761.789085;
Silleda;197160;117431;ES1140008.0993;UA420;21.46259047;UA400;4952.121898;197170.0;ES1140008.0993;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;4952.121898;
Silleda;197161;117431;ES1140008.0993;UA420;21.46259047;UA400;4952.121898;197171.0;ES1140008.0993;1;S;4030;4030;;Queirogais secos europeos;4952.121898;
Silleda;197162;117431;ES1140008.0993;UA420;21.46259047;UA400;4952.121898;197169.0;ES1140008.0993;5;P;9230;9230;;Carballeiras galaico-portugueses con Quercus robur e Q. pyrenaica;4952.121898;
Silleda;197326;117373;ES1140008.1067;UA420;19.72574492;UA400;3438.32011;197335.0;ES1140008.1067;5;P;9230;9230;;Carballeiras galaico-portugueses con Quercus robur e Q. pyrenaica;3438.32011;
