concello;aeroxenadores;objectid;ua_teselas;ua_tesel_1;ua;hectares;grupoua;shape_leng;tabla_anex;tabla_an_1;cobertura;cod_tipo;codanexoi;cod_anexoi;p;anexoi_gal;shape_leng.1
Xove;10;88777;58499;ES1120009.0150;UA270;127.286267378;UA200;18487.960716;88839;ES1120009.0150;1;V;7110*;7110;X;Turbeiras altas activas;18487.960716
Xove;10;88778;58499;ES1120009.0150;UA270;127.286267378;UA200;18487.960716;88837;ES1120009.0150;1;V;7110*;7110;X;Turbeiras altas activas;18487.960716
Xove;10;88779;58499;ES1120009.0150;UA270;127.286267378;UA200;18487.960716;88836;ES1120009.0150;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;18487.960716
Xove;10;88780;58499;ES1120009.0150;UA270;127.286267378;UA200;18487.960716;88835;ES1120009.0150;5;P;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;18487.960716
Xove;10;88781;58499;ES1120009.0150;UA270;127.286267378;UA200;18487.960716;88840;ES1120009.0150;1;V;7110*;7110;X;Turbeiras altas activas;18487.960716
Xove;1;88782;58450;ES1120009.0152;UA270;26.7997456461;UA200;4497.82188536;88855;ES1120009.0152;1;V;7110*;7110;X;Turbeiras altas activas;4497.82188536
Xove;1;88783;58450;ES1120009.0152;UA270;26.7997456461;UA200;4497.82188536;88856;ES1120009.0152;1;V;7140;7140;;Turbeiras de transición e inllós;4497.82188536
Xove;1;88784;58450;ES1120009.0152;UA270;26.7997456461;UA200;4497.82188536;88859;ES1120009.0152;1;S;4030;4030;;Queirogais secos europeos;4497.82188536
Xove;1;88785;58450;ES1120009.0152;UA270;26.7997456461;UA200;4497.82188536;88857;ES1120009.0152;1;V;7120;7120;;Turbeiras altas degradadas;4497.82188536
Xove;1;88786;58450;ES1120009.0152;UA270;26.7997456461;UA200;4497.82188536;88853;ES1120009.0152;1;V;7110*;7110;X;Turbeiras altas activas;4497.82188536
Xove;1;88787;58450;ES1120009.0152;UA270;26.7997456461;UA200;4497.82188536;88850;ES1120009.0152;5;P;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;4497.82188536
Xove;1;88788;58450;ES1120009.0152;UA270;26.7997456461;UA200;4497.82188536;88852;ES1120009.0152;1;V;6230*;6230;X;Formacións herbáceas con Nardus;4497.82188536
Xove;1;88789;58450;ES1120009.0152;UA270;26.7997456461;UA200;4497.82188536;88854;ES1120009.0152;1;V;7110*;7110;X;Turbeiras altas activas;4497.82188536
Xove;1;88790;58450;ES1120009.0152;UA270;26.7997456461;UA200;4497.82188536;88851;ES1120009.0152;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;4497.82188536
Xove;1;88791;58450;ES1120009.0152;UA270;26.7997456461;UA200;4497.82188536;88858;ES1120009.0152;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;4497.82188536
Xove;1;88810;58453;ES1120009.0156;UA240;0.95960488911;UA200;457.484811169;88881;ES1120009.0156;1;V;6230*;6230;X;Formacións herbáceas con Nardus;457.484811169
Xove;1;88811;58453;ES1120009.0156;UA240;0.95960488911;UA200;457.484811169;88885;ES1120009.0156;2;V;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;457.484811169
Xove;1;88812;58453;ES1120009.0156;UA240;0.95960488911;UA200;457.484811169;88884;ES1120009.0156;1;V;7140;7140;;Turbeiras de transición e inllós;457.484811169
Xove;1;88813;58453;ES1120009.0156;UA240;0.95960488911;UA200;457.484811169;88882;ES1120009.0156;3;V;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;457.484811169
Xove;1;88814;58453;ES1120009.0156;UA240;0.95960488911;UA200;457.484811169;88880;ES1120009.0156;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;457.484811169
Xove;1;88815;58453;ES1120009.0156;UA240;0.95960488911;UA200;457.484811169;88879;ES1120009.0156;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;457.484811169
Xove;1;88816;58453;ES1120009.0156;UA240;0.95960488911;UA200;457.484811169;88878;ES1120009.0156;5;P;7110*;7110;X;Turbeiras altas activas;457.484811169
Xove;1;88817;58453;ES1120009.0156;UA240;0.95960488911;UA200;457.484811169;88883;ES1120009.0156;1;V;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;457.484811169
Xove;1;88844;58457;ES1120009.0162;UA270;20.7396177055;UA200;5470.9268281;88916;ES1120009.0162;1;V;7110*;7110;X;Turbeiras altas activas;5470.9268281
Xove;1;88845;58457;ES1120009.0162;UA270;20.7396177055;UA200;5470.9268281;88918;ES1120009.0162;1;V;7140;7140;;Turbeiras de transición e inllós;5470.9268281
Xove;1;88846;58457;ES1120009.0162;UA270;20.7396177055;UA200;5470.9268281;88919;ES1120009.0162;1;V;7120;7120;;Turbeiras altas degradadas;5470.9268281
Xove;1;88847;58457;ES1120009.0162;UA270;20.7396177055;UA200;5470.9268281;88917;ES1120009.0162;1;V;7110*;7110;X;Turbeiras altas activas;5470.9268281
