concello;aeroxenadores;objectid;ua_teselas;ua_tesel_1;ua;hectares;grupoua;shape_leng;tabla_anex;tabla_an_1;cobertura;cod_tipo;codanexoi;cod_anexoi;p;anexoi_gal;shape_leng.1
Dumbría;1;24284;20291;ES1110008.0895;UA320;19.4875173826;UA300;6735.14115146;24356;ES1110008.0895;1;S;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;6735.14115146
Dumbría;1;24285;20291;ES1110008.0895;UA320;19.4875173826;UA300;6735.14115146;24355;ES1110008.0895;1;S;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;6735.14115146
Dumbría;1;24286;20291;ES1110008.0895;UA320;19.4875173826;UA300;6735.14115146;24352;ES1110008.0895;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;6735.14115146
Dumbría;1;24287;20291;ES1110008.0895;UA320;19.4875173826;UA300;6735.14115146;24350;ES1110008.0895;5;V;8230;8230;;Rochedos silíceos con vexetación pioneira;6735.14115146
Dumbría;1;24288;20291;ES1110008.0895;UA320;19.4875173826;UA300;6735.14115146;24353;ES1110008.0895;1;S;7110*;7110;X;Turbeiras altas activas;6735.14115146
Dumbría;2;24297;20636;ES1110008.0903;UA320;19.2713444765;UA300;5010.39943971;24368;ES1110008.0903;1;S;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;5010.39943971
Dumbría;2;24298;20636;ES1110008.0903;UA320;19.2713444765;UA300;5010.39943971;24367;ES1110008.0903;1;S;7140;7140;;Turbeiras de transición e inllós;5010.39943971
Dumbría;2;24299;20636;ES1110008.0903;UA320;19.2713444765;UA300;5010.39943971;24366;ES1110008.0903;1;S;7110*;7110;X;Turbeiras altas activas;5010.39943971
Dumbría;2;24300;20636;ES1110008.0903;UA320;19.2713444765;UA300;5010.39943971;24365;ES1110008.0903;5;V;4030;4030;;Queirogais secos europeos;5010.39943971
Dumbría;2;24301;20636;ES1110008.0903;UA320;19.2713444765;UA300;5010.39943971;24369;ES1110008.0903;1;S;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;5010.39943971
