concello;aeroxenadores;objectid;ua_teselas;ua_tesel_1;ua;hectares;grupoua;shape_leng;tabla_anex;tabla_an_1;cobertura;cod_tipo;codanexoi;cod_anexoi;p;anexoi_gal;shape_leng.1
Fonsagrada, A;3;86048;56638;ES1120006.1778;UA310;305.1545615;UA300;34555.5608476;86120;ES1120006.1778;1;S;3260;3260;;Ríos dos pisos basal a montano;34555.5608476
Fonsagrada, A;3;86049;56638;ES1120006.1778;UA310;305.1545615;UA300;34555.5608476;86121;ES1120006.1778;1;S;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;34555.5608476
Fonsagrada, A;3;86050;56638;ES1120006.1778;UA310;305.1545615;UA300;34555.5608476;86119;ES1120006.1778;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;34555.5608476
Fonsagrada, A;3;86051;56638;ES1120006.1778;UA310;305.1545615;UA300;34555.5608476;86122;ES1120006.1778;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;34555.5608476
Fonsagrada, A;3;86052;56638;ES1120006.1778;UA310;305.1545615;UA300;34555.5608476;86117;ES1120006.1778;1;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;34555.5608476
Fonsagrada, A;3;86053;56638;ES1120006.1778;UA310;305.1545615;UA300;34555.5608476;86116;ES1120006.1778;5;P;4030;4030;;Queirogais secos europeos;34555.5608476
Fonsagrada, A;3;86054;56638;ES1120006.1778;UA310;305.1545615;UA300;34555.5608476;86118;ES1120006.1778;1;V;8230;8230;;Rochedos silíceos con vexetación pioneira;34555.5608476
Fonsagrada, A;1;86067;56620;ES1120006.1781;UA532;14.1405592974;UA500;3368.7496828;86135;ES1120006.1781;2;V;6510;6510;;Prados de sega de baixa altitude;3368.7496828
Fonsagrada, A;1;86068;56620;ES1120006.1781;UA532;14.1405592974;UA500;3368.7496828;86138;ES1120006.1781;1;S;6410;6410;;Prados con Molinia;3368.7496828
Fonsagrada, A;1;86069;56620;ES1120006.1781;UA532;14.1405592974;UA500;3368.7496828;86137;ES1120006.1781;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;3368.7496828
Fonsagrada, A;1;86070;56620;ES1120006.1781;UA532;14.1405592974;UA500;3368.7496828;86136;ES1120006.1781;1;V;6510;6510;;Prados de sega de baixa altitude;3368.7496828
Fonsagrada, A;7;86406;56896;ES1120006.1949;UA270;10.2127459327;UA200;2483.1287798;86474;ES1120006.1949;5;P;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;2483.1287798
